date, LordAro, _46, Taneb, bjs, icydoge, liamfraser, Speed`, sdhand, ddm, nitia, is_term_time
2016-08-14, 107, 76, 0, 1, 18, 0, 15, 0, 0, 18, 0
2016-08-15, 137, 116, 0, 96, 13, 0, 0, 0, 0, 14, 0
2016-08-16, 90, 137, 0, 89, 36, 0, 0, 0, 0, 23, 0
2016-08-17, 101, 120, 0, 25, 14, 0, 3, 0, 0, 2, 0
2016-08-18, 179, 116, 24, 108, 5, 0, 103, 0, 0, 4, 0
2016-08-19, 191, 211, 53, 102, 25, 0, 0, 0, 0, 8, 0
2016-08-20, 55, 46, 41, 39, 31, 0, 15, 0, 0, 2, 0
2016-08-21, 145, 114, 51, 213, 65, 0, 0, 0, 0, 120, 0
2016-08-22, 58, 91, 36, 176, 7, 0, 0, 0, 0, 15, 0
2016-08-23, 129, 149, 25, 237, 4, 0, 0, 0, 0, 56, 0
2016-08-24, 77, 144, 27, 142, 10, 0, 0, 0, 0, 7, 0
2016-08-25, 68, 74, 28, 94, 11, 0, 0, 0, 0, 6, 0
2016-08-26, 132, 161, 121, 146, 21, 0, 0, 0, 0, 1, 0
2016-08-27, 141, 84, 24, 29, 47, 0, 0, 0, 0, 0, 0
2016-08-28, 38, 117, 28, 26, 12, 0, 0, 0, 0, 0, 0
2016-08-29, 111, 139, 35, 25, 13, 0, 0, 0, 0, 30, 0
2016-08-30, 7, 113, 41, 184, 6, 0, 0, 0, 0, 38, 0
2016-08-31, 124, 239, 59, 81, 7, 0, 1, 0, 0, 18, 0
2016-09-01, 113, 149, 3, 128, 16, 0, 0, 0, 0, 38, 0
2016-09-02, 60, 115, 0, 184, 3, 0, 0, 0, 0, 15, 0
2016-09-03, 87, 50, 10, 6, 17, 0, 16, 0, 0, 17, 0
2016-09-04, 110, 163, 51, 1, 35, 0, 4, 0, 0, 38, 0
2016-09-05, 154, 166, 12, 52, 0, 0, 0, 0, 0, 13, 0
2016-09-06, 141, 197, 6, 72, 42, 0, 0, 0, 0, 19, 0
2016-09-07, 228, 170, 42, 189, 43, 0, 41, 0, 0, 36, 0
2016-09-08, 100, 73, 112, 162, 19, 0, 2, 0, 0, 39, 0
2016-09-09, 91, 198, 114, 197, 17, 0, 0, 0, 0, 88, 0
2016-09-10, 85, 59, 9, 58, 34, 0, 0, 0, 0, 37, 0
2016-09-11, 137, 75, 47, 67, 23, 0, 0, 0, 0, 23, 0
2016-09-12, 118, 47, 70, 127, 60, 0, 0, 0, 0, 48, 0
2016-09-13, 102, 122, 54, 64, 93, 0, 0, 0, 0, 32, 0
2016-09-14, 67, 117, 102, 57, 27, 0, 0, 0, 0, 55, 0
2016-09-15, 154, 95, 99, 121, 65, 0, 19, 0, 0, 51, 0
2016-09-16, 234, 125, 39, 145, 45, 0, 3, 0, 0, 52, 0
2016-09-17, 123, 39, 17, 69, 33, 0, 24, 0, 0, 14, 0
2016-09-18, 141, 46, 26, 135, 40, 0, 7, 0, 0, 56, 0
2016-09-19, 69, 22, 44, 224, 58, 0, 0, 0, 0, 12, 0
2016-09-20, 69, 90, 41, 37, 83, 0, 72, 0, 0, 29, 0
2016-09-21, 79, 56, 67, 118, 64, 0, 20, 0, 0, 91, 0
2016-09-22, 111, 96, 44, 184, 64, 0, 3, 0, 0, 142, 0
2016-09-23, 126, 69, 40, 151, 17, 0, 32, 0, 0, 85, 0
2016-09-24, 129, 55, 71, 108, 69, 0, 12, 0, 0, 92, 0
2016-09-25, 153, 55, 62, 342, 94, 0, 5, 0, 0, 16, 0
2016-09-26, 170, 80, 52, 154, 87, 0, 105, 0, 0, 0, 1
2016-09-27, 227, 70, 82, 50, 64, 0, 7, 0, 0, 60, 1
2016-09-28, 113, 113, 79, 81, 47, 0, 0, 0, 0, 60, 1
2016-09-29, 102, 55, 63, 111, 40, 0, 0, 0, 0, 15, 1
2016-09-30, 202, 68, 47, 144, 61, 0, 0, 40, 4, 11, 1
2016-10-01, 169, 81, 49, 59, 98, 0, 0, 134, 0, 39, 1
2016-10-02, 170, 103, 34, 162, 73, 0, 0, 83, 0, 20, 1
2016-10-03, 102, 64, 86, 37, 122, 0, 3, 32, 0, 17, 1
2016-10-04, 156, 39, 54, 206, 113, 0, 0, 44, 22, 5, 1
2016-10-05, 153, 61, 83, 149, 62, 0, 0, 25, 39, 9, 1
2016-10-06, 173, 53, 45, 114, 104, 0, 0, 92, 75, 26, 1
2016-10-07, 105, 60, 36, 157, 135, 0, 0, 81, 128, 97, 1
2016-10-08, 137, 10, 0, 56, 95, 0, 0, 0, 5, 30, 1
2016-10-09, 150, 58, 54, 102, 52, 0, 8, 3, 6, 6, 1
2016-10-10, 128, 94, 32, 66, 113, 0, 5, 48, 170, 7, 1
2016-10-11, 211, 81, 88, 12, 43, 0, 1, 280, 251, 19, 1
2016-10-12, 42, 27, 5, 52, 51, 0, 7, 189, 65, 24, 1
2016-10-13, 59, 87, 90, 44, 136, 0, 4, 381, 586, 56, 1
2016-10-14, 250, 65, 55, 145, 75, 0, 0, 344, 512, 145, 1
2016-10-15, 525, 47, 68, 74, 91, 0, 0, 1018, 923, 532, 1
2016-10-16, 284, 36, 59, 80, 46, 0, 10, 637, 920, 882, 1
2016-10-17, 447, 169, 176, 168, 197, 0, 0, 923, 1156, 201, 1
2016-10-18, 175, 141, 80, 226, 180, 0, 0, 444, 694, 258, 1
2016-10-19, 126, 68, 36, 34, 92, 0, 0, 168, 211, 85, 1
2016-10-20, 229, 119, 158, 24, 85, 0, 0, 114, 317, 187, 1
2016-10-21, 177, 96, 47, 124, 131, 0, 0, 386, 441, 268, 1
2016-10-22, 107, 47, 19, 28, 39, 0, 0, 175, 172, 30, 1
2016-10-23, 223, 68, 30, 173, 89, 0, 0, 561, 584, 195, 1
2016-10-24, 147, 54, 105, 84, 138, 0, 17, 476, 293, 243, 1
2016-10-25, 139, 93, 164, 108, 136, 0, 64, 245, 276, 72, 1
2016-10-26, 90, 17, 52, 119, 45, 0, 1, 298, 109, 203, 1
2016-10-27, 172, 40, 65, 220, 204, 0, 6, 233, 411, 153, 1
2016-10-28, 149, 116, 67, 210, 152, 0, 0, 296, 362, 200, 1
2016-10-29, 66, 21, 36, 360, 93, 0, 2, 64, 75, 141, 1
2016-10-30, 90, 23, 37, 140, 71, 0, 0, 38, 0, 129, 1
2016-10-31, 92, 55, 43, 82, 129, 0, 0, 128, 121, 142, 1
2016-11-01, 199, 80, 135, 74, 114, 0, 0, 91, 47, 33, 1
2016-11-02, 59, 132, 27, 44, 109, 0, 0, 108, 98, 39, 1
2016-11-03, 233, 37, 125, 42, 171, 0, 0, 431, 397, 54, 1
2016-11-04, 165, 60, 46, 109, 87, 0, 0, 91, 152, 145, 1
2016-11-05, 37, 13, 2, 110, 129, 0, 0, 93, 89, 144, 1
2016-11-06, 89, 98, 97, 88, 108, 0, 0, 100, 116, 170, 1
2016-11-07, 206, 168, 114, 94, 112, 0, 0, 351, 199, 153, 1
2016-11-08, 164, 97, 76, 75, 125, 0, 18, 187, 146, 54, 1
2016-11-09, 98, 55, 54, 72, 176, 0, 0, 152, 89, 135, 1
2016-11-10, 208, 63, 47, 155, 127, 0, 8, 264, 159, 94, 1
2016-11-11, 59, 26, 40, 47, 80, 0, 7, 137, 47, 46, 1
2016-11-12, 99, 59, 9, 80, 93, 0, 13, 254, 108, 170, 1
2016-11-13, 48, 44, 35, 40, 46, 0, 6, 51, 26, 29, 1
2016-11-14, 154, 121, 105, 117, 264, 0, 4, 279, 824, 422, 1
2016-11-15, 108, 130, 52, 77, 100, 0, 0, 297, 402, 58, 1
2016-11-16, 60, 56, 51, 40, 90, 0, 0, 161, 227, 91, 1
2016-11-17, 161, 76, 63, 173, 127, 0, 10, 422, 557, 280, 1
2016-11-18, 67, 63, 52, 40, 95, 0, 0, 200, 190, 47, 1
2016-11-19, 54, 44, 23, 152, 83, 0, 0, 358, 636, 223, 1
2016-11-20, 143, 156, 80, 157, 84, 0, 0, 310, 558, 226, 1
2016-11-21, 215, 103, 45, 47, 262, 0, 0, 224, 261, 211, 1
2016-11-22, 173, 60, 47, 171, 177, 0, 10, 0, 472, 440, 1
2016-11-23, 62, 20, 71, 274, 51, 0, 5, 0, 759, 182, 1
2016-11-24, 157, 58, 15, 209, 60, 0, 18, 0, 558, 124, 1
2016-11-25, 272, 139, 116, 291, 158, 0, 8, 0, 422, 97, 1
2016-11-26, 236, 40, 61, 190, 133, 0, 77, 344, 577, 192, 1
2016-11-27, 75, 46, 50, 61, 59, 0, 47, 55, 174, 69, 1
2016-11-28, 58, 24, 100, 58, 126, 0, 38, 314, 275, 56, 1
2016-11-29, 62, 23, 28, 87, 51, 0, 8, 89, 86, 97, 1
2016-11-30, 64, 117, 65, 82, 101, 0, 3, 86, 138, 128, 1
2016-12-01, 254, 107, 57, 244, 147, 0, 38, 0, 191, 198, 1
2016-12-02, 193, 44, 99, 242, 205, 0, 0, 0, 233, 191, 1
2016-12-03, 88, 70, 42, 34, 161, 0, 5, 0, 287, 30, 0
2016-12-04, 174, 54, 77, 74, 107, 0, 3, 0, 296, 121, 0
2016-12-05, 185, 24, 20, 165, 43, 0, 0, 0, 178, 102, 0
2016-12-06, 79, 63, 95, 45, 35, 0, 1, 3, 121, 26, 0
2016-12-07, 83, 38, 28, 85, 109, 0, 5, 0, 118, 96, 0
2016-12-08, 112, 56, 27, 280, 52, 0, 82, 0, 226, 146, 0
2016-12-09, 112, 12, 84, 163, 86, 0, 1, 0, 181, 77, 0
2016-12-10, 76, 14, 33, 69, 40, 0, 0, 0, 237, 81, 0
2016-12-11, 94, 31, 49, 105, 61, 0, 0, 0, 128, 4, 0
2016-12-12, 49, 21, 38, 213, 27, 0, 0, 0, 71, 0, 0
2016-12-13, 197, 37, 28, 275, 45, 0, 1, 0, 46, 0, 0
2016-12-14, 128, 10, 22, 230, 83, 0, 0, 0, 76, 6, 0
2016-12-15, 89, 60, 38, 66, 14, 0, 0, 0, 10, 5, 0
2016-12-16, 51, 28, 25, 158, 45, 0, 1, 0, 52, 16, 0
2016-12-17, 179, 28, 28, 474, 126, 0, 5, 0, 260, 40, 0
2016-12-18, 160, 0, 27, 74, 13, 0, 5, 0, 84, 39, 0
2016-12-19, 88, 22, 21, 125, 47, 0, 0, 0, 25, 22, 0
2016-12-20, 82, 12, 24, 248, 24, 0, 0, 0, 149, 50, 0
2016-12-21, 128, 0, 21, 211, 226, 0, 0, 0, 0, 20, 0
2016-12-22, 65, 0, 14, 110, 75, 0, 0, 95, 86, 18, 0
2016-12-23, 75, 65, 5, 99, 79, 0, 0, 93, 4, 59, 0
2016-12-24, 94, 42, 77, 112, 28, 0, 0, 30, 57, 65, 0
2016-12-25, 115, 78, 33, 143, 159, 0, 0, 31, 59, 41, 0
2016-12-26, 113, 51, 32, 122, 64, 0, 0, 51, 0, 32, 0
2016-12-27, 120, 87, 57, 127, 63, 0, 0, 97, 44, 46, 0
2016-12-28, 107, 55, 14, 124, 64, 0, 4, 76, 20, 33, 0
2016-12-29, 115, 84, 90, 218, 56, 0, 0, 108, 37, 43, 0
2016-12-30, 150, 56, 62, 207, 131, 0, 25, 39, 49, 73, 0
2016-12-31, 116, 83, 78, 120, 42, 0, 0, 24, 0, 9, 0
2017-01-01, 95, 22, 3, 241, 98, 0, 10, 39, 54, 48, 0
2017-01-02, 192, 66, 65, 115, 194, 0, 11, 73, 0, 15, 0
2017-01-03, 136, 59, 12, 182, 146, 0, 20, 99, 0, 8, 0
2017-01-04, 106, 77, 44, 142, 38, 0, 0, 71, 7, 21, 0
2017-01-05, 102, 73, 47, 129, 59, 0, 0, 123, 5, 15, 0
2017-01-06, 92, 83, 99, 24, 52, 0, 5, 67, 51, 26, 0
2017-01-07, 130, 88, 68, 51, 30, 0, 3, 185, 86, 22, 0
2017-01-08, 88, 69, 89, 61, 30, 0, 19, 56, 22, 3, 0
2017-01-09, 139, 94, 62, 92, 126, 0, 1, 136, 34, 1, 1
2017-01-10, 237, 125, 76, 175, 79, 0, 0, 317, 97, 90, 1
2017-01-11, 180, 81, 39, 67, 79, 0, 0, 177, 48, 24, 1
2017-01-12, 218, 133, 72, 144, 101, 0, 0, 302, 84, 50, 1
2017-01-13, 150, 121, 74, 53, 82, 0, 1, 155, 44, 46, 1
2017-01-14, 112, 65, 65, 57, 44, 0, 0, 159, 105, 32, 1
2017-01-15, 56, 32, 13, 99, 73, 0, 0, 169, 27, 38, 1
2017-01-16, 120, 52, 61, 77, 81, 0, 0, 152, 180, 24, 1
2017-01-17, 82, 30, 28, 101, 23, 0, 0, 116, 4, 21, 1
2017-01-18, 64, 70, 15, 82, 61, 0, 1, 46, 34, 14, 1
2017-01-19, 79, 76, 69, 98, 40, 0, 0, 199, 295, 50, 1
2017-01-20, 91, 53, 100, 141, 178, 0, 0, 218, 165, 102, 1
2017-01-21, 82, 68, 39, 65, 25, 0, 0, 170, 74, 24, 1
2017-01-22, 87, 96, 82, 74, 86, 0, 0, 331, 213, 91, 1
2017-01-23, 224, 141, 83, 64, 44, 0, 13, 199, 90, 23, 1
2017-01-24, 183, 90, 39, 30, 51, 0, 0, 139, 148, 34, 1
2017-01-25, 70, 141, 59, 67, 71, 0, 0, 98, 16, 7, 1
2017-01-26, 176, 60, 36, 113, 161, 0, 0, 303, 59, 13, 1
2017-01-27, 126, 78, 29, 50, 74, 0, 0, 357, 181, 25, 1
2017-01-28, 105, 155, 20, 19, 26, 0, 0, 66, 2, 15, 1
2017-01-29, 76, 89, 70, 44, 61, 0, 6, 40, 4, 2, 1
2017-01-30, 157, 130, 86, 91, 74, 0, 0, 38, 60, 0, 1
2017-01-31, 83, 30, 32, 44, 96, 0, 0, 35, 71, 24, 1
2017-02-01, 133, 81, 19, 43, 70, 0, 0, 1, 85, 31, 1
2017-02-02, 171, 111, 93, 134, 50, 0, 0, 41, 12, 19, 1
2017-02-03, 102, 46, 94, 37, 55, 0, 0, 34, 41, 7, 1
2017-02-04, 83, 37, 12, 52, 64, 0, 0, 63, 29, 28, 1
2017-02-05, 61, 105, 16, 83, 90, 0, 0, 193, 16, 40, 1
2017-02-06, 237, 66, 100, 49, 88, 0, 0, 167, 123, 30, 1
2017-02-07, 59, 94, 64, 9, 40, 0, 0, 93, 40, 0, 1
2017-02-08, 34, 31, 5, 12, 58, 0, 0, 44, 13, 2, 1
2017-02-09, 135, 112, 41, 82, 107, 0, 0, 129, 8, 0, 1
2017-02-10, 73, 49, 109, 33, 42, 0, 0, 179, 29, 11, 1
2017-02-11, 61, 148, 18, 30, 77, 0, 0, 54, 1, 6, 1
2017-02-12, 126, 48, 83, 14, 27, 0, 0, 61, 11, 7, 1
2017-02-13, 134, 130, 50, 8, 90, 0, 32, 0, 15, 0, 1
2017-02-14, 111, 45, 36, 9, 75, 0, 0, 131, 55, 2, 1
2017-02-15, 91, 53, 37, 6, 16, 0, 0, 10, 13, 5, 1
2017-02-16, 106, 168, 122, 133, 129, 0, 0, 273, 231, 4, 1
2017-02-17, 144, 62, 63, 54, 40, 0, 0, 89, 16, 0, 1
2017-02-18, 87, 107, 101, 9, 35, 0, 0, 140, 11, 6, 1
2017-02-19, 150, 110, 48, 39, 37, 0, 0, 126, 22, 5, 1
2017-02-20, 93, 43, 105, 85, 25, 0, 0, 29, 60, 3, 1
2017-02-21, 95, 75, 94, 108, 56, 0, 0, 155, 89, 3, 1
2017-02-22, 95, 75, 67, 83, 90, 0, 11, 89, 1, 7, 1
2017-02-23, 110, 62, 55, 90, 35, 0, 4, 212, 135, 0, 1
2017-02-24, 137, 170, 80, 38, 37, 0, 8, 206, 115, 0, 1
2017-02-25, 102, 62, 31, 130, 49, 0, 0, 243, 32, 9, 1
2017-02-26, 59, 58, 41, 37, 81, 0, 0, 75, 1, 2, 1
2017-02-27, 150, 102, 49, 8, 80, 0, 0, 80, 6, 0, 1
2017-02-28, 103, 84, 67, 105, 130, 0, 0, 133, 41, 3, 1
2017-03-01, 78, 98, 62, 65, 66, 0, 0, 76, 29, 5, 1
2017-03-02, 136, 76, 33, 109, 146, 0, 0, 115, 67, 1, 1
2017-03-03, 87, 74, 24, 135, 227, 0, 0, 230, 90, 13, 1
2017-03-04, 108, 46, 0, 80, 76, 0, 0, 176, 112, 3, 1
2017-03-05, 148, 139, 5, 72, 83, 0, 0, 166, 54, 0, 1
2017-03-06, 111, 31, 32, 81, 98, 0, 0, 256, 81, 13, 1
2017-03-07, 89, 55, 75, 58, 42, 0, 0, 144, 30, 0, 1
2017-03-08, 72, 83, 33, 48, 102, 0, 0, 125, 19, 13, 1
2017-03-09, 69, 44, 18, 48, 51, 0, 0, 202, 94, 0, 1
2017-03-10, 55, 73, 112, 71, 91, 0, 0, 231, 309, 0, 1
2017-03-11, 67, 83, 33, 31, 29, 0, 0, 141, 60, 0, 1
2017-03-12, 75, 107, 88, 40, 64, 0, 0, 107, 11, 15, 1
2017-03-13, 160, 89, 74, 101, 203, 0, 0, 272, 293, 3, 1
2017-03-14, 167, 75, 86, 28, 116, 0, 0, 182, 149, 0, 1
2017-03-15, 69, 90, 61, 169, 77, 0, 0, 93, 318, 16, 1
2017-03-16, 272, 92, 28, 145, 163, 0, 0, 304, 140, 27, 1
2017-03-17, 225, 79, 109, 124, 102, 0, 0, 196, 78, 1, 1
2017-03-18, 135, 65, 23, 108, 53, 0, 0, 115, 48, 3, 0
2017-03-19, 133, 107, 33, 178, 78, 0, 0, 183, 35, 0, 0
2017-03-20, 45, 137, 26, 52, 33, 0, 0, 89, 0, 0, 0
2017-03-21, 72, 46, 77, 148, 71, 0, 0, 118, 0, 7, 0
2017-03-22, 84, 47, 17, 89, 19, 0, 0, 68, 0, 3, 0
2017-03-23, 121, 68, 34, 70, 11, 0, 0, 100, 0, 5, 0
2017-03-24, 130, 98, 42, 126, 31, 0, 0, 182, 0, 0, 0
2017-03-25, 107, 37, 30, 108, 27, 0, 0, 42, 0, 0, 0
2017-03-26, 40, 24, 11, 94, 27, 0, 0, 45, 0, 2, 0
2017-03-27, 21, 51, 18, 81, 39, 0, 0, 84, 0, 0, 0
2017-03-28, 79, 42, 19, 21, 23, 0, 0, 62, 0, 2, 0
2017-03-29, 92, 92, 39, 90, 76, 0, 0, 73, 0, 0, 0
2017-03-30, 58, 75, 45, 112, 39, 0, 0, 76, 0, 1, 0
2017-03-31, 96, 31, 106, 20, 24, 0, 0, 12, 0, 1, 0
2017-04-01, 32, 9, 37, 17, 29, 0, 0, 0, 0, 1, 0
2017-04-02, 27, 54, 29, 33, 3, 0, 0, 0, 0, 0, 0
2017-04-03, 27, 74, 63, 41, 25, 0, 0, 64, 0, 0, 0
2017-04-04, 53, 63, 26, 65, 33, 0, 0, 33, 0, 0, 0
2017-04-05, 46, 44, 34, 13, 52, 0, 0, 75, 0, 1, 0
2017-04-06, 52, 50, 58, 62, 31, 0, 0, 27, 0, 0, 0
2017-04-07, 82, 16, 31, 32, 30, 0, 0, 10, 0, 0, 0
2017-04-08, 97, 74, 48, 100, 65, 0, 0, 21, 0, 3, 0
2017-04-09, 62, 27, 34, 56, 63, 0, 0, 29, 0, 0, 0
2017-04-10, 96, 97, 19, 58, 50, 0, 0, 3, 0, 11, 0
2017-04-11, 168, 67, 19, 169, 94, 0, 0, 237, 0, 0, 0
2017-04-12, 96, 100, 46, 124, 91, 0, 0, 118, 0, 1, 0
2017-04-13, 121, 147, 59, 52, 102, 0, 0, 44, 0, 0, 0
2017-04-14, 73, 66, 62, 61, 92, 0, 0, 61, 0, 4, 0
2017-04-15, 103, 61, 99, 52, 38, 0, 0, 115, 0, 0, 0
2017-04-16, 75, 124, 30, 52, 77, 0, 0, 159, 11, 1, 0
2017-04-17, 107, 74, 33, 56, 132, 0, 0, 103, 0, 0, 0
2017-04-18, 168, 107, 63, 114, 109, 0, 0, 188, 0, 10, 1
2017-04-19, 122, 211, 131, 251, 134, 0, 0, 320, 0, 1, 1
2017-04-20, 72, 88, 71, 11, 55, 0, 25, 116, 2, 4, 1